"","X","Codigo","Size","Year","Forest","Plantation","Farming","ID","Territory","Povo","State","Municipality","Size_old","Legal_status","Identificada","Delimitada","Declarada","Year_dec","Homologada","Year_hom","Binary_hom","TI_RI_DI","Date_added_later","Tenure","Forest_perc","Farming_perc","Plantation_perc","Forest_change","Forest_change_perc"
"93",96,12301,1874.764374,2010,959.0279291,1.873158588,913.8632867,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.15458466,48.74550099,0.099914347,-7.908768272,-0.421853987716112
"94",97,12301,1874.764374,2011,940.6758344,3.583280109,930.5052599,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,50.17568326,49.63318445,0.191132291,-18.35209471,-0.978901400331389
"95",98,12301,1874.764374,2012,957.0331105,2.768908649,914.9623552,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.04818096,48.80412535,0.147693688,16.35727612,0.872497704076811
"96",99,12301,1874.764374,2013,963.5767649,2.280290417,908.9073191,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.39721973,48.4811495,0.121630774,6.543654358,0.349038761817222
"97",100,12301,1874.764374,2014,957.3865283,2.280290417,915.0975557,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.06703228,48.81133694,0.121630774,-6.190236597,-0.33018744557176
"98",101,12301,1874.764374,2015,961.9144688,2.19883205,908.859037,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.30855279,48.47857413,0.117285782,4.527940541,0.241520513393327
"99",102,12301,1874.764374,2016,968.5560746,2.280283716,903.0319913,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.66281629,48.1677593,0.121630416,6.641605841,0.354263497488458
"100",103,12301,1874.764374,2017,967.4692699,2.19883205,904.0373337,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,51.60484609,48.2213843,0.117285782,-1.086804732,-0.0579702039932193
"101",104,12301,1874.764374,2018,977.4951116,2.19883205,893.9300352,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,52.13962485,47.68226063,0.117285782,10.02584172,0.534778762549709
"102",105,12301,1874.764374,2019,977.8215151,1.791572321,894.0108915,175,"Faxinal","Kaingang","PR","Cândido de Abreu",2043.89,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,52.15703522,47.68657351,0.095562533,0.326403425,0.0174103705791883
"103",107,12401,301.9609554,1986,275.7159426,0,26.24501281,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,91.30847471,8.69152529,0,-2.582944348,-0.855390176050556
"104",108,12401,301.9609554,1987,276.2763865,0,25.68456899,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,91.49407613,8.505923871,0,0.560443818,0.185601418983986
"105",109,12401,301.9609554,1988,252.8632592,0,49.09769624,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,83.74038254,16.25961746,0,-23.41312725,-7.75369359226766
"106",110,12401,301.9609554,1989,232.8930013,0,65.0740213,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,77.12685932,21.55047536,0,-19.9702579,-6.61352321976393
"107",111,12401,301.9609554,1990,238.8159878,0,62.36354225,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,79.08836674,20.65284969,0,5.92298654,1.96150741812099
"108",112,12401,301.9609554,1991,235.935424,0,65.83111136,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,78.13441433,21.80119985,0,-2.880563797,-0.953952405265174
"109",113,12401,301.9609554,1992,234.0593275,0,67.40076779,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,77.51310998,22.32102084,0,-1.876096557,-0.621304351920195
"110",114,12401,301.9609554,1993,233.8533277,0,68.10762775,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,77.44488931,22.55511069,0,-0.205999792,-0.0682206716848929
"111",115,12401,301.9609554,1994,233.4999552,0,67.85324314,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,77.32786341,22.47086649,0,-0.353372534,-0.117025902746895
"112",116,12401,301.9609554,1995,236.3825063,0,65.57844914,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,78.28247396,21.71752604,0,2.882551138,0.954610550288383
"113",117,12401,301.9609554,1996,223.4396202,0,77.82675849,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,73.99619592,25.77378204,0,-12.9428861,-4.28627803314998
"114",118,12401,301.9609554,1997,216.9993593,0,84.96159612,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",0,71.86338346,28.13661654,0,-6.440260875,-2.1328124579778
"115",119,12401,301.9609554,1998,215.6622366,0,86.29871887,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,71.42057034,28.57942966,0,-1.337122749,-0.442813127024568
"116",120,12401,301.9609554,1999,221.7538826,0,80.20707283,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,73.43793249,26.56206751,0,6.091646041,2.01736215628625
"117",121,12401,301.9609554,2000,221.5502818,0,80.41067367,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,73.37050628,26.62949372,0,-0.203600843,-0.0674262149986561
"118",122,12401,301.9609554,2001,221.341525,0,80.6194304,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,73.3013726,26.6986274,0,-0.208756725,-0.0691336814468166
"119",123,12401,301.9609554,2002,229.4859408,0,72.47501464,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,75.99854771,24.00145229,0,8.144415752,2.69717511696547
"120",124,12401,301.9609554,2003,241.4506647,0,60.5102907,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,79.96088911,20.03911089,0,11.96472394,3.96234139746665
"121",125,12401,301.9609554,2004,236.5786535,0,65.38230197,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,78.34743175,21.65256825,0,-4.87201127,-1.61345736356748
"122",126,12401,301.9609554,2005,244.3304668,0,57.63048862,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,80.91458926,19.08541074,0,7.75181335,2.567157512047
"123",127,12401,301.9609554,2006,241.7185938,0,60.24236166,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,80.04961881,19.95038119,0,-2.611873041,-0.864970452070573
"124",128,12401,301.9609554,2007,243.4908295,0,58.47012596,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,80.6365277,19.3634723,0,1.772235706,0.586908894778255
"125",129,12401,301.9609554,2008,251.6598345,0,50.3011209,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,83.34184603,16.65815397,0,8.169005058,2.70531832407893
"126",130,12401,301.9609554,2009,262.2524181,0,39.70853739,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,86.84977754,13.15022246,0,10.59258351,3.50793151252561
"127",131,12401,301.9609554,2010,241.6080254,0,60.35293005,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,80.01300203,19.98699797,0,-20.64439266,-6.83677551379214
"128",132,12401,301.9609554,2011,228.2428977,0,73.71805779,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,75.5868908,24.4131092,0,-13.36512774,-4.42611122431228
"129",133,12401,301.9609554,2012,239.6736865,0,62.28726894,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,79.37240964,20.62759036,0,11.43078885,3.78551883797623
"130",134,12401,301.9609554,2013,246.4789996,0,55.48195586,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,81.62611594,18.37388406,0,6.805313081,2.25370630185786
"131",135,12401,301.9609554,2014,248.0792693,0,53.88168614,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,82.15607509,17.84392491,0,1.600269715,0.529959150804833
"132",136,12401,301.9609554,2015,248.9165465,0,53.04440894,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,82.43335505,17.56664495,0,0.837277204,0.277279955910485
"133",137,12401,301.9609554,2016,245.3557399,0,56.60521554,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,81.25412756,18.74587244,0,-3.560806598,-1.179227490946
"134",138,12401,301.9609554,2017,240.5184464,0,61.44250903,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,79.65216763,20.34783237,0,-4.837293492,-1.60195992412071
"135",139,12401,301.9609554,2018,236.2378288,0,65.63630235,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,78.23456131,21.73668521,0,-4.280617585,-1.41760631911155
"136",140,12401,301.9609554,2019,244.7765378,0,57.18441767,176,"Fazenda Bahiana","Pataxó","BA","Camamu",304.56,"Regularizada","","","11/12/98",1998,"12/12/98",1998,"Y","RI","N",1,81.06231397,18.93768603,0,8.538708943,2.82775265818357
"137",142,12701,3410.143707,1986,2448.928407,22.66721293,938.5480875,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,71.8130559,27.52224446,0.66469964,-6.409644553,-0.187958194836274
"138",143,12701,3410.143707,1987,2460.419479,25.7987603,923.9254675,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,72.1500233,27.09344669,0.756530003,11.49107266,0.336967402177576
"139",144,12701,3410.143707,1988,2484.68553,26.89903249,898.5591446,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,72.86160771,26.3495976,0.78879469,24.2660507,0.711584401859344
"140",145,12701,3410.143707,1989,2525.710921,25.17996815,859.252818,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,74.06464765,25.19696798,0.738384371,41.02539094,1.20303994391167
"141",146,12701,3410.143707,1990,2543.293988,4.654975446,861.6024015,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",0,74.58025837,25.26586782,0.136503791,17.58306651,0.515610719686307
"142",147,12701,3410.143707,1991,2541.746764,5.077788171,862.6421913,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,74.53488717,25.2963589,0.148902469,-1.547223193,-0.0453712020940354
"143",148,12701,3410.143707,1992,2562.672372,3.385272412,843.4090993,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,75.14851549,24.73236238,0.099270667,20.92560777,0.613628326778312
"144",149,12701,3410.143707,1993,2517.919526,6.008921906,885.5382961,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,73.83617061,25.96777063,0.176207293,-44.75284633,-1.31234487972269
"145",150,12701,3410.143707,1994,2500.997541,10.49446855,896.7899031,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,73.33994564,26.29771588,0.307742707,-16.92198482,-0.496224976832039
"146",151,12701,3410.143707,1995,2491.030953,16.16498176,902.2708092,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,73.04768264,26.45843949,0.474026409,-9.966588111,-0.292262994387644
"147",152,12701,3410.143707,1996,2491.269358,21.2428407,897.0391652,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,73.0546737,26.30502531,0.622930953,0.23840523,0.00699106109547893
"148",153,12701,3410.143707,1997,2474.806591,14.47216487,920.7926083,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,72.57191495,27.00157786,0.424385777,-16.46276744,-0.482758758999126
"149",154,12701,3410.143707,1998,2439.161315,16.58045521,954.4019374,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,71.52664298,27.98714715,0.486209868,-35.6452761,-1.04527196395949
"150",155,12701,3410.143707,1999,2402.796037,11.84084582,995.5068239,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,70.46025751,29.19251825,0.347224247,-36.36527713,-1.06638547388349
"151",156,12701,3410.143707,2000,2352.586988,13.36419177,1043.430921,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,68.98791342,30.59785777,0.391895267,-50.20904921,-1.4723440864658
"152",157,12701,3410.143707,2001,2358.603545,11.46675849,1039.227175,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,69.16434459,30.47458595,0.336254407,6.016556484,0.17643117126266
"153",158,12701,3410.143707,2002,2426.977737,7.609261482,975.5567083,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,71.16936839,28.60749552,0.223136094,68.37419271,2.00502379326855
"154",159,12701,3410.143707,2003,2485.189824,8.032415364,916.9214678,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,72.87639576,26.88805946,0.235544776,58.21208663,1.70702737572344
"155",160,12701,3410.143707,2004,2418.075195,6.085793025,979.6354422,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,70.90830776,28.72710145,0.178461483,-67.11462916,-1.96808800233943
"156",161,12701,3410.143707,2005,2380.30307,5.831902864,1024.008734,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,69.8006675,30.02831616,0.171016337,-37.77212455,-1.1076402578714
"157",162,12701,3410.143707,2006,2390.036963,7.016643446,1012.49774,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,70.08610687,29.69076458,0.205757999,9.733892777,0.285439371866331
"158",163,12701,3410.143707,2007,2423.071022,7.52442928,978.9558953,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,71.05480678,28.70717422,0.220648451,33.03405898,0.96869990881003
"159",164,12701,3410.143707,2008,2443.6289,7.008710373,957.5597288,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,71.65765169,28.0797471,0.205525367,20.55787778,0.602844910547343
"160",165,12701,3410.143707,2009,2480.278051,7.177920059,922.0953761,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,72.73236155,27.03978059,0.210487319,36.64915066,1.07470986002057
"161",166,12701,3410.143707,2010,2537.510171,7.262555881,864.7786194,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,74.41065214,25.35900812,0.212969203,57.2321208,1.6782905858929
"162",167,12701,3410.143707,2011,2614.035282,7.828678644,787.6873863,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,76.6546957,23.09836341,0.229570344,76.52511035,2.24404356311779
"163",168,12701,3410.143707,2012,2707.0492,12.59212561,690.5023818,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,79.38226164,20.24848338,0.369254984,93.01391808,2.72756593480417
"164",169,12701,3410.143707,2013,2752.237055,15.59567824,641.7186134,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,80.70736283,18.81793462,0.457331995,45.18785515,1.32510119902698
"165",170,12701,3410.143707,2014,2833.084592,16.35560056,559.941909,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,83.07815843,16.41989186,0.479616168,80.84753673,2.37079559327791
"166",171,12701,3410.143707,2015,2905.69784,18.58191576,485.0177222,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,85.20748947,14.22279422,0.544901252,72.61324838,2.12933103760252
"167",172,12701,3410.143707,2016,2930.706902,37.23308044,441.3574953,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,85.94086214,12.94248962,1.091833179,25.00906214,0.733372675429012
"168",173,12701,3410.143707,2017,2972.919824,37.40232406,399.0599536,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,87.17872556,11.70214477,1.096796126,42.21292134,1.23786341476899
"169",174,12701,3410.143707,2018,2993.563047,37.40232514,377.0728536,180,"Fazenda Guarani","Pataxó, Krenak","MG","Carmésia, Senhora do Porto
",3269.71,"Regularizada","","","",NA,"30/10/1991",1991,"Y","TI","N",1,87.78407317,11.05738895,1.096796157,20.6432237,0.605347617979432
